Sky Reference Number - Outlet,Total Weighting,Territory Code
115277400004,30,43
115277700004,40,43
115280200004,30,36
115281300004,30,26
115283900004,25,22
115286800004,20,21
115288300004,30,6
115290400004,10,22
115297500004,30,37
115298400004,20,44
115300000004,30,4
115300300004,0,11
115300700004,15,4
115300800004,25,31
115301900004,30,24
115304200004,25,20
115312500004,20,7
115316300004,30,21
115317200004,25,26
115317800004,30,34
115318500004,37,37
115318900004,30,21
115320300004,30,31
115321000004,25,36
115321600004,25,11
115322100004,17,34
115334400004,30,41
115334800004,25,38
115340200004,40,2
115341000004,30,4
115342000004,10,1
115342200004,30,16
115344300004,30,2
115345200004,10,1
115347400004,10,1
115353500004,30,43
115353900004,40,43
115354300004,25,43
115357000004,30,2
115358200004,30,32
115358500004,35,32
115361400004,10,1
115361600004,9999,2
115362300004,5,2
115362600004,25,40
115365800004,30,2
115366100004,25,1
115367600004,30,4
115367900004,30,16
115369600004,30,16
115369800004,7,17
115369900004,25,40
115372000004,30,3
115372400004,20,31
115372500004,30,12
115374100004,20,15
115382500004,10,29
115383100004,20,32
115383300004,30,17
115393000004,10,36
115393400004,10,43
115405000004,30,26
115406100004,25,1
115407800004,25,31
115411000004,30,33
115412800004,30,36
115414600004,25,44
115415500004,25,37
115417000004,30,17
115417800004,30,44
115418800004,10,11
115426400004,30,23
115427000004,40,21
115434300004,40,4
115435200004,20,35
115439800004,5,42
115443600004,30,35
115444400004,30,32
115446900004,30,8
115447800004,25,1
115452700004,30,43
115454000004,30,1
115455100004,0,41
115455500004,20,35
115455800004,20,2
115458600004,30,17
115460700004,0,20
115462100004,5,13
115464600004,15,40
115467400004,0,26
115468600004,22,1
115470200004,0,23
115473200004,20,4
115473800004,25,20
115475000004,30,33
115476900004,0,39
115488500004,25,26
115490900004,30,28
115493300004,25,21
115494300004,30,17
115510000004,27,28
115510600004,20,34
115512700004,35,34
115515300004,10,24
115519600004,20,8
115522000004,30,21
115522800004,17,36
115526700004,7,33
115527000004,20,44
115529500004,27,25
115531600004,0,7
115532000004,15,3
115534000004,30,44
115537900004,10,4
115538500004,20,44
115542700004,20,31
115543100004,15,11
115543600004,20,5
115553600004,10,2
115560600004,10,40
115562300004,25,43
115563500004,9,42
115566100004,25,6
115567700004,7,30
115568100004,0,5
115577900004,30,42
115580600004,20,43
115582200004,20,31
115584800004,10,6
115586000004,25,24
115591000004,10,2
115592400004,10,1
115592800004,30,8
115593000004,10,2
115593800004,25,15
115596100004,30,23
115598300004,30,41
115598700004,30,39
115599900004,20,31
115601100004,30,17
115601900004,25,44
115603500004,10,38
115606500004,12,24
115607800004,30,24
115613800004,7,29
115614700004,15,24
115615200004,10,33
115615900004,30,36
115616800004,20,15
115618800004,30,18
115619100004,35,25
115619600004,37,21
115624200004,0,24
115639300004,30,22
115639700004,5,22
115645300004,20,41
115649900004,10,2
115654700004,30,40
115663400004,9999,2
115676700004,30,22
115678600004,25,37
115680800004,25,43
115681800004,35,11
115684900004,30,1
115685900004,37,8
115686700004,10,41
115689500004,37,1
115692800004,10,3
115693700004,30,11
115696000004,20,8
115696500004,10,12
115697100004,25,15
115698800004,30,22
115699600004,30,22
115700000004,30,33
115700700004,20,22
115701100004,20,22
115702600004,30,4
115703400004,30,1
115706700004,25,38
115707000004,20,43
115707700004,37,16
115707900004,20,14
115708100004,25,42
115710300004,20,17
115713500004,10,43
115717200004,15,11
115717300004,10,2
115717400004,0,12
115718100004,5,11
115719000004,0,22
115720500004,20,6
115721200004,10,39
115726500004,30,44
115726900004,20,1
115732000004,0,4
115741000004,0,17
115741400004,22,32
115741800004,15,19
115743000004,20,24
115744600004,25,32
115748500004,30,33
115748600004,20,17
115752600004,15,2
115756000004,30,5
115757200004,30,11
115763000004,10,44
115765600004,20,24
115770800004,25,5
115772700004,20,6
115773300004,30,2
115774800004,30,8
115775600004,30,44
115777200004,25,36
115778400004,10,39
115779700004,25,25
115780100004,25,22
115781300004,20,40
115781900004,30,21
115783100004,25,8
115783600004,25,19
115784000004,30,11
115785500004,40,11
115785800004,20,23
115786100004,32,44
115789600004,15,5
115790300004,0,34
115790800004,25,36
115791100004,20,28
115792000004,25,36
115793300004,25,24
115794400004,25,32
115794500004,30,17
115794900004,25,19
115795200004,30,3
115798600004,20,41
115802500004,20,26
115808800004,30,39
115812100004,30,40
115813100004,40,10
115815700004,20,2
115819900004,20,20
115821500004,10,6
115822300004,17,33
115825400004,0,42
115834700004,30,41
115848100004,10,3
115848500004,0,34
115848600004,5,11
115849500004,20,11
115850000004,10,28
115852600004,20,20
115854000004,30,44
115854400004,30,4
115855300004,20,24
115856100004,25,31
115858300004,20,19
115859000004,25,23
115859400004,35,29
115860200004,5,42
115861300004,30,37
115861400004,30,23
115862200004,30,41
115863300004,30,18
115863600004,25,39
115864800004,32,40
115868500004,37,39
115869300004,30,7
115870300004,20,39
115871000004,30,29
115871200004,20,16
115871700004,10,36
115872600004,30,15
115873000004,40,29
115874200004,32,23
115875000004,20,1
115875100004,30,23
115876300004,30,36
115880200004,27,37
115880500004,10,28
115882300004,15,12
115882800004,0,12
115884300004,25,29
115884700004,25,6
115885900004,20,37
115886000004,25,22
115887500004,30,17
115889200004,20,14
115891900004,5,44
115892200004,12,30
115892300004,20,42
115892600004,25,30
115900900004,30,23
115902900004,30,32
115904000004,30,43
115904900004,30,40
115908600004,30,14
115910400004,20,26
115911000004,10,26
115911200004,10,41
115911600004,17,41
115912000004,42,28
115912800004,10,22
115913500004,10,7
115917800004,30,32
115918500004,30,15
115918700004,25,33
115920900004,0,25
115922200004,30,25
115922900004,30,36
115924700004,30,25
115926100004,25,11
115933800004,20,17
115934200004,20,29
115935100004,10,9
115935900004,30,32
115937100004,25,24
115940400004,25,40
115941200004,47,17
115944400004,30,35
115944700004,25,3
115945100004,5,24
115946000004,30,43
115947500004,30,38
115949500004,30,35
115950700004,10,11
115951100004,15,4
115951300004,20,35
115951500004,10,28
115951700004,30,35
115952500004,10,6
115952600004,20,5
115953200004,37,39
115953400004,27,31
115953500004,20,11
115955800004,10,35
115956200004,30,29
115956400004,25,34
115956700004,30,11
115957000004,20,34
115957500004,25,1
115957800004,20,31
115958600004,37,15
115960100004,30,20
115960500004,25,20
115961800004,30,20
115962000004,20,31
115962600004,30,25
115963100004,25,20
115963600004,25,13
115964700004,40,25
115965100004,20,20
115966900004,9999,2
115966900004,20,2
115967200004,37,12
115967600004,20,7
115971300004,20,12
115972900004,20,34
115973000004,40,2
115973200004,10,36
115973300004,37,1
115978100004,25,20
115978200004,25,34
115978600004,30,20
115978900004,30,39
115979100004,10,20
115979500004,30,20
115980300004,25,36
115980500004,20,39
115981400004,25,36
115981800004,25,34
115983500004,30,15
115983900004,47,15
115984800004,30,30
115987000004,47,6
115987700004,25,3
115988800004,30,22
115990500004,30,32
115992500004,20,41
115993100004,37,37
115994000004,30,21
115994400004,10,27
115996100004,20,24
115997300004,30,37
115998100004,30,37
115998400004,20,30
115998900004,35,21
115999700004,40,17
116002400004,30,1
116002500004,30,19
116002900004,25,19
116004000004,30,2
116012900004,20,22
116015100004,30,31
116016100004,25,36
116016900004,30,22
116018500004,10,39
116020700004,25,23
116024500004,30,15
116025400004,30,32
116025500004,20,23
116025900004,37,21
116026100004,15,23
116026400004,40,21
116026700004,25,32
116027900004,30,29
116028700004,30,15
116029000004,30,17
116029400004,20,17
116030000004,37,15
116030500004,0,5
116031900004,10,10
116032300004,47,33
116033400004,32,33
116034500004,25,30
116035300004,25,29
116036100004,32,31
116036400004,10,24
116037700004,20,16
116038400004,10,36
116038800004,20,6
116039500004,30,23
116041300004,30,23
116042500004,10,38
116042700004,25,21
116042900004,40,36
116045100004,30,37
116048700004,40,29
116048800004,30,27
116051000004,10,11
116051800004,5,7
116051900004,10,37
116052000004,25,44
116052200004,20,44
116052500004,30,39
116052900004,10,39
116053700004,20,2
116055300004,15,7
116055800004,10,7
116056000004,15,39
116057300004,20,21
116059000004,20,15
116063500004,30,24
116067500004,30,23
116068700004,0,24
116069600004,25,26
116069800004,20,34
116070800004,30,42
116071600004,22,42
116073500004,10,37
116077300004,30,31
116077900004,10,36
116078100004,25,31
116078300004,32,42
116079600004,30,39
116085600004,30,24
116086000004,25,1
116087900004,10,28
116091400004,10,11
116092800004,10,31
116093600004,40,25
116093700004,30,29
116095600004,25,25
116096000004,0,41
116096100004,30,40
116096500004,25,40
116102200004,30,17
116103400004,30,12
116104100004,40,29
116104400004,25,36
116110600004,10,28
116111800004,25,36
116113100004,0,35
116113500004,10,35
116116200004,10,28
116117400004,37,29
116117800004,25,40
116119100004,25,33
116120300004,37,39
116121200004,20,5
116121800004,20,24
116125800004,30,34
116134000004,32,39
116138300004,30,42
116144600004,30,25
116144900004,20,27
116145100004,7,11
116145500004,10,27
116149200004,20,6
116151200004,15,6
116153200004,20,22
116153600004,30,38
116153700004,20,22
116154700004,25,43
116155600004,0,33
116156000004,20,12
116160100004,25,1
116167600004,32,16
116168900004,25,27
116169900004,15,35
116170000004,17,29
116171600004,32,44
116172000004,25,44
116172400004,25,44
116172600004,0,11
116172800004,35,44
116173400004,30,44
116173800004,25,44
116174200004,30,44
116175800004,40,28
116179700004,25,25
116181300004,5,25
116181500004,15,17
116187400004,20,3
116188400004,30,40
116188800004,25,25
116190700004,30,20
116190800004,0,17
116196100004,25,38
116196900004,25,44
116199500004,0,15
116199600004,25,28
116200000004,27,15
116210300004,37,37
116211000004,37,24
116216000004,10,6
116222800004,10,25
116223600004,10,10
116224100004,30,38
116224800004,37,2
116225600004,25,38
116226200004,20,8
116226600004,0,23
116227700004,10,6
116228500004,30,3
116229900004,20,31
116232700004,20,39
116235000004,10,20
116237700004,30,28
116238400004,10,38
116239100004,10,41
116239200004,10,6
116241500004,25,6
116242500004,20,21
116242800004,27,31
116245300004,40,11
116245600004,30,1
116246200004,20,11
116249300004,10,2
116259100004,20,15
116259800004,25,11
116265900004,37,41
116269400004,40,38
116270700004,10,25
116271900004,30,2
116272700004,20,15
116276700004,0,20
116279200004,17,26
116284100004,47,21
116284600004,0,7
116289000004,20,31
116289100004,20,29
116289500004,20,36
116291700004,22,27
116302000004,10,25
116303100004,20,25
116307400004,10,31
116307800004,30,38
116316600004,30,36
116321900004,35,19
116328100004,37,30
116336000004,10,1
116346100004,30,11
116349300004,30,31
116352800004,0,41
116353700004,25,40
116355300004,15,44
116355700004,20,44
116358900004,20,33
116359500004,0,18
116359700004,25,12
116361600004,30,44
116365300004,0,23
116370900004,0,5
116371400004,20,42
116376800004,10,38
116377900004,30,26
116378400004,25,24
116378800004,42,17
116382100004,30,14
116382500004,10,14
116384100004,30,24
116384600004,30,43
116385700004,25,33
116386800004,20,44
116389300004,0,40
116389500004,20,8
116389900004,25,28
116390200004,20,24
116390300004,30,13
116391100004,30,36
116403000004,20,41
116404100004,20,33
116407800004,20,37
116410100004,25,22
116413500004,30,21
116418600004,37,9
116424400004,40,23
116431000004,0,26
116431600004,30,41
116435500004,37,24
116436800004,20,32
116438700004,0,44
116439500004,10,43
116440000004,30,9
116443700004,15,19
116449300004,20,23
116450700004,27,1
116451800004,20,26
116452400004,35,43
116453500004,15,44
116453700004,40,44
116454200004,30,44
116455700004,37,29
116456300004,20,1
116458900004,10,20
116462300004,30,23
116463800004,20,17
116464200004,12,36
116464500004,15,24
116465300004,30,25
116465600004,30,25
116467000004,25,33
116468000004,10,7
116470400004,0,10
116470700004,30,44
116471400004,30,15
116472500004,25,9
116473200004,30,30
116474600004,10,37
116475400004,30,30
116475600004,30,44
116480100004,0,31
116481900004,30,34
116482100004,15,18
116482700004,40,29
116484300004,10,28
116485100004,25,29
116485400004,30,5
116486100004,37,44
116486800004,25,21
116487800004,25,20
116488500004,25,22
116489900004,25,38
116490000004,40,19
116492700004,30,33
116492800004,30,3
116493000004,30,2
116498200004,10,4
116500000004,25,12
116503300004,20,44
116507600004,0,41
116511600004,0,28
116512000004,30,28
116518100004,40,8
116526700004,20,44
116529700004,25,1
116529900004,20,32
116533000004,20,33
116535900004,10,2
116536100004,30,8
116536200004,37,24
116536900004,10,2
116537300004,37,23
116537900004,17,1
116538300004,25,38
116539200004,10,28
116543300004,40,43
116543400004,30,3
116543700004,30,23
116544200004,10,28
116545000004,30,25
116545300004,25,37
116545800004,25,31
116546900004,25,24
116547600004,7,36
116548000004,30,36
116548700004,37,25
116550400004,30,1
116552100004,35,20
116552400004,25,7
116553000004,10,38
116553600004,30,1
116554000004,0,43
116556400004,35,8
116556800004,20,11
116556900004,10,16
116557400004,30,36
116557900004,10,8
116559200004,30,5
116560600004,30,22
116563300004,37,30
116563700004,20,9
116563900004,40,8
116566900004,17,31
116572700004,7,30
116572900004,30,22
116574000004,0,6
116577100004,32,40
116578400004,25,40
116578900004,42,38
116584200004,35,44
116589200004,20,37
116591500004,25,44
116591600004,27,36
116592800004,20,27
116593000004,10,28
116593500004,0,17
116606900004,10,28
116609800004,17,1
116613000004,5,19
116614600004,10,21
116614900004,10,2
116616100004,35,1
116619500004,20,35
116620800004,20,40
116620900004,10,1
116622700004,10,4
116625500004,30,31
116625900004,0,2
116627200004,30,1
116628100004,20,8
116631300004,30,25
116631900004,20,4
116634600004,10,27
116635500004,30,19
116635900004,10,43
116637000004,20,14
116638900004,20,10
116646100004,25,21
116647200004,30,35
116650500004,30,25
116652600004,30,22
116652700004,10,35
116654500004,20,18
116661500004,30,37
116661700004,20,32
116663000004,10,43
116666800004,0,15
116667600004,15,19
116668000004,20,15
116670200004,10,8
116675100004,25,38
116675900004,20,23
116679600004,0,20
116689300004,20,1
116705100004,10,43
116706200004,5,39
116711000004,10,3
116713700004,15,38
116716400004,30,41
116717400004,20,26
116717500004,20,4
116719100004,30,44
116720700004,30,38
116721900004,30,1
116722300004,10,39
116724400004,20,23
116724700004,30,23
116725800004,25,33
116727600004,30,8
116728300004,25,44
116728400004,15,8
116729100004,10,8
116729500004,30,8
116730800004,20,36
116731600004,20,42
116733700004,30,15
116737500004,30,23
116737600004,25,44
116738100004,25,43
116739600004,30,26
116740500004,30,38
116741800004,10,7
116743000004,30,27
116743100004,0,37
116743800004,0,14
116744000004,37,37
116745000004,0,5
116754600004,20,26
116771100004,15,38
116778400004,25,38
116781000004,20,23
116787800004,0,26
116788600004,22,26
116794000004,15,28
116797400004,30,39
116799100004,15,43
116799900004,27,12
116804200004,25,38
116807500004,20,28
116808400004,40,38
116809000004,0,7
116809400004,10,17
116809700004,10,11
116809900004,0,27
116811000004,20,44
116814500004,20,19
116815200004,25,18
116815300004,10,38
116820900004,5,24
116823200004,9999,37
116829000004,20,12
116832300004,30,6
116832800004,10,6
116835300004,30,44
116836100004,10,17
116837100004,10,43
116837600004,10,30
116837700004,10,8
116839000004,0,44
116840900004,30,23
116842100004,20,37
116843400004,5,19
116846000004,40,38
116847500004,10,38
116849800004,20,39
116850200004,0,13
116853000004,40,37
116853300004,10,34
116853900004,30,29
116860500004,20,1
116861600004,0,1
116863500004,27,26
116864000004,35,3
116865300004,27,41
116865700004,5,37
116866900004,22,30
116867200004,7,30
116868800004,30,23
116869200004,30,22
116872900004,30,37
116873200004,20,42
116878200004,22,12
116878600004,5,39
116882000004,10,1
116890200004,10,39
116892200004,10,8
116893000004,10,10
116895300004,30,23
116895500004,30,22
116897000004,30,31
116899200004,30,2
116901100004,20,34
116901600004,30,39
116904500004,10,28
